kalimat,jumlah_kemunculan,text_id,annotator_id,toxicity
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,5,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,5,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,8,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,8,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,7,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,7,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,12,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,12,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,6,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,6,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,3,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,3,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,2,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,2,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,1,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,1,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,15,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,15,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,13,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,13,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,9,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,9,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-141,11,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,103-163,11,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,10,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,13,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,15,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,12,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,1,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,4,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,5,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,3,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,8,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,7,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,11,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,16,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,101-99,6,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,8,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,13,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,7,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,11,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,15,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,3,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,12,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,2,1
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,5,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,1,0
CAPRES SEBELAH PANIK KETAKUTANDUET GANJAR PRANOWO DAN MAHFUD MD RESMI MAJU PILPRES 2024…,52,102-95,10,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,1-4550,13,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,1-4550,1,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,18,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,18,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,5,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,5,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,8,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,8,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,7,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,7,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,12,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,12,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,6,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,6,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,3,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,3,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,2,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,2,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,1,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,1,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,15,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,15,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,13,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,13,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,9,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,9,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-128,11,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,103-151,11,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,10,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,13,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,15,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,12,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,1,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,4,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,5,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,3,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,8,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,7,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,11,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,16,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,101-86,6,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,8,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,13,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,7,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,11,1
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,15,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,3,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,12,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,2,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,5,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,1,0
"Kasmojo, Dosen Pembimbing Skripsi Jokowi di UGM Jadi Buron",52,102-82,10,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,1-5527,3,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,1-5527,11,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,18,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,18,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,5,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,5,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,8,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,8,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,7,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,7,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,12,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,12,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,6,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,6,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,3,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,3,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,2,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,2,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,1,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,1,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,15,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,15,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,13,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,13,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,9,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,9,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-140,11,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,103-161,11,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,10,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,13,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,15,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,12,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,1,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,4,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,5,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,3,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,8,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,7,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,11,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,16,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,101-98,6,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,8,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,13,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,7,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,11,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,15,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,3,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,12,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,2,1
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,5,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,1,0
Ahok Resmi Dilantik Menjadi Ketua KPK,52,102-93,10,0
"Capres Yang Sefrekuensi Dengan Anak Muda Itu Ganjar Pranowo

Yang muda yang berkarya, sepertinya tagline itu sudah melekat erat di pendengaran kita. Pastinya menceritakan bagaimana kekuatan anak muda bisa membuat perubahan besar, bagi dirinya sendiri maupun lingkup negara dan dunia. 

Kisah anak muda hebat di Indonesia sendiri sudah tak terhingga jumlahnya. Mereka hadir dari pengusaha, seniman, kreator, artis, aktor masih banyak lagi. Datangnya dari mana-mana, jika dulu yang kita kenal hanya sebatas artis dan aktor, sekarang sudah muncul sesuai perkembangan zaman. Seperti yang nampak dalam dunia digital dan seni seperti selebgram, influecer, youtuber, konten kreator, animator, dan varian lain. 

Ya seperti halnya tagline yang tadi kusebutkan peran anak muda ini banyakereka berkarya sesuai dengan minat, bakat dan kreatifitasnya. Hal itulah yang menjadi pusat perhatian setiap pemimpin yang akan membawa kemajuan bagi negara. 

Tapi tidak semua pemimpin itu peduli dengan gerak-gerik mereka. Aku menemukan keantusiasan yang bersambut pada bacapres Ganjar Pranowo. Setelah selesai dengan amanah panjangnya, dia diberi kepercayaan lagi untuk mengemban tanggungjawab sebagai calon pemimpin negeri ini. Maka hal utama yang menjadi prioritasnya adalah gagasan. 

Buah pikir itu menjadi bekal untuk mengarahkan negara ini ke sebuah destinasi. Untuk melakukan semua, Ganjar membutuhkan partisipasi dari generasi muda bangsa yang punya pandangan luas untuk membawa nama Indonesia mendunia. 

Keberanian Ganjar untuk merangkul anak muda patut diacungi jempol, karena tidak semua capres mau memahami keperluan yang dibutuhkan mereka. Tapi Ganjar mau merangkul, untuk mengajak mereka berkolaborasi dalam membawakan program-program yang up to date dengan sikon hari ini dan nanti. 

Seperti yang nampak dalam kuliah umum di Universitas Kristen Maranatha. Gagasan besar bukan sekedar dipaparkan olehnya, tapi langsung dieksekusi lewat program Gaspol yang bisa menyelesaikan program BPJS dan aduan tentang upah minimum para buruh. 

Kepada barisan mahasiswa, Ganjar menuturkan pentingnya menjaga integritas dimanapun kita berada demi menjauhi penyakit berat negara bernama korupsi. Untuk mencapai jalur itu perlu banyak upaya, dari sistem sampai ke hal utama aksinya. Pemimpin menjadi contoh untuk memulainya. 

Hal itu tergambar dalam Ganjar yang mengutamakan kebersihan pemerintahannya, selama menjabat sebagai gubernur di Jateng. Mulai dari setoran dari bawahan ke atasan yang ditiadakan. Jika ada yang ketahuan masih menjalankan praktek itu maka pilihannya go away, pecat. Itu adalah komitmen tegas Ganjar untuk memerangi tindakan haram tersebut, karena korupsi adalah perbuatan yang tidak bisa ditolerir. 

Di lain tempat disampaikan saat Ganjar yang diundang dalam acara adu gagasan di Universitas Katholik Parahyangan (Unpar) Bandung. Harusnya sih ada dua kawan lain, tapi nyatanya mereka tidak cukup nyali untuk menghadapi anak muda yang sedang dalam masa aktifnya mengekplorasi dunia. Jadi Ganjar sebagai single fighter disana menguasai panggung, menggandeng kawula muda untuk membangun negara maju di masa depan. 

Di sana Ganjar menyampaikan tentang pentingnya anak muda untuk melek politik. Tidak hanya menjadi penilai, dan mengamati tindak-tanduk politisi tanah air ataupun yang sekarang sedang berjalan menuju panggung demokrasi. Anak muda harus terjun langsung mengawal demokrasi negara ini agar berjalan dengan baik. 

Maka dari itu agar mereka tahu kondisi di lapangan dan bisa bertindak sebagai pelaku politik, Ganjar melamar 4 mahasiswa menjadi timsesnya. Wow, memang bukan saatnya kita hanya menjadi pengamat dari jauh, untuk tahu apa isi di dalam politik itu harus mau beraksi. 

Itu adalah satu upaya dari Ganjar agar anak muda mau berbaur dengan dunia politik. Sudah berkali-kali dia perlihatkan, bahwa politik itu tidak semengerikan bayangan mereka. Bukan hanya barisan selebgram dan influencer yang sudah maju bersama medsosnya, tapi politik juga harus maju dengan movementnya. 

Di hadapan mahasiswa, Ganjar mendorong agar mereka mau berpartisipasi langsung dalam menyongsong dunia perpolitikan negeri ini. Partisipasi itu juga bisa dimulai dari diri sendri yang menggaungkan demokrasi sehat di tahun-tahun politik ini. Seperti menghindari hoax, fitnah dan jenis black campaign lainnya. 

Semua harus jernih berdasarkan kerasionalan pikir hingga ujungnya kembali pada integritas dalam berpolitik, untuk mewujudkan demokrasi sehat di tanah air tercinta. Untuk aktualisasinya, Ganjar membagi pengalamannya berpolitik dari bangku kuliahnya dulu di UGM. 

Awalnya memang hanya lewat organisasi politik di kampus dan fakultas tapi explore anak muda meluas, bertemulah dia pada politisi PDI Perjuangan dan membuatnya bergabung hingga menetap sampai sekarang. 

Pengalaman adalah guru terbaik begitulah pedomannya saat menjelajahi dunia politik hingga di titik sekarang ini, menjadi calon pemimpin negeri ini. Ganjar adalah teman diskusi yang asyik, dia mampu membangun (truncated)",52,103-103,18,0
"Capres Yang Sefrekuensi Dengan Anak Muda Itu Ganjar Pranowo

Yang muda yang berkarya, sepertinya tagline itu sudah melekat erat di pendengaran kita. Pastinya menceritakan bagaimana kekuatan anak muda bisa membuat perubahan besar, bagi dirinya sendiri maupun lingkup negara dan dunia. 

Kisah anak muda hebat di Indonesia sendiri sudah tak terhingga jumlahnya. Mereka hadir dari pengusaha, seniman, kreator, artis, aktor masih banyak lagi. Datangnya dari mana-mana, jika dulu yang kita kenal hanya sebatas artis dan aktor, sekarang sudah muncul sesuai perkembangan zaman. Seperti yang nampak dalam dunia digital dan seni seperti selebgram, influecer, youtuber, konten kreator, animator, dan varian lain. 

Ya seperti halnya tagline yang tadi kusebutkan peran anak muda ini banyakereka berkarya sesuai dengan minat, bakat dan kreatifitasnya. Hal itulah yang menjadi pusat perhatian setiap pemimpin yang akan membawa kemajuan bagi negara. 

Tapi tidak semua pemimpin itu peduli dengan gerak-gerik mereka. Aku menemukan keantusiasan yang bersambut pada bacapres Ganjar Pranowo. Setelah selesai dengan amanah panjangnya, dia diberi kepercayaan lagi untuk mengemban tanggungjawab sebagai calon pemimpin negeri ini. Maka hal utama yang menjadi prioritasnya adalah gagasan. 

Buah pikir itu menjadi bekal untuk mengarahkan negara ini ke sebuah destinasi. Untuk melakukan semua, Ganjar membutuhkan partisipasi dari generasi muda bangsa yang punya pandangan luas untuk membawa nama Indonesia mendunia. 

Keberanian Ganjar untuk merangkul anak muda patut diacungi jempol, karena tidak semua capres mau memahami keperluan yang dibutuhkan mereka. Tapi Ganjar mau merangkul, untuk mengajak mereka berkolaborasi dalam membawakan program-program yang up to date dengan sikon hari ini dan nanti. 

Seperti yang nampak dalam kuliah umum di Universitas Kristen Maranatha. Gagasan besar bukan sekedar dipaparkan olehnya, tapi langsung dieksekusi lewat program Gaspol yang bisa menyelesaikan program BPJS dan aduan tentang upah minimum para buruh. 

Kepada barisan mahasiswa, Ganjar menuturkan pentingnya menjaga integritas dimanapun kita berada demi menjauhi penyakit berat negara bernama korupsi. Untuk mencapai jalur itu perlu banyak upaya, dari sistem sampai ke hal utama aksinya. Pemimpin menjadi contoh untuk memulainya. 

Hal itu tergambar dalam Ganjar yang mengutamakan kebersihan pemerintahannya, selama menjabat sebagai gubernur di Jateng. Mulai dari setoran dari bawahan ke atasan yang ditiadakan. Jika ada yang ketahuan masih menjalankan praktek itu maka pilihannya go away, pecat. Itu adalah komitmen tegas Ganjar untuk memerangi tindakan haram tersebut, karena korupsi adalah perbuatan yang tidak bisa ditolerir. 

Di lain tempat disampaikan saat Ganjar yang diundang dalam acara adu gagasan di Universitas Katholik Parahyangan (Unpar) Bandung. Harusnya sih ada dua kawan lain, tapi nyatanya mereka tidak cukup nyali untuk menghadapi anak muda yang sedang dalam masa aktifnya mengekplorasi dunia. Jadi Ganjar sebagai single fighter disana menguasai panggung, menggandeng kawula muda untuk membangun negara maju di masa depan. 

Di sana Ganjar menyampaikan tentang pentingnya anak muda untuk melek politik. Tidak hanya menjadi penilai, dan mengamati tindak-tanduk politisi tanah air ataupun yang sekarang sedang berjalan menuju panggung demokrasi. Anak muda harus terjun langsung mengawal demokrasi negara ini agar berjalan dengan baik. 

Maka dari itu agar mereka tahu kondisi di lapangan dan bisa bertindak sebagai pelaku politik, Ganjar melamar 4 mahasiswa menjadi timsesnya. Wow, memang bukan saatnya kita hanya menjadi pengamat dari jauh, untuk tahu apa isi di dalam politik itu harus mau beraksi. 

Itu adalah satu upaya dari Ganjar agar anak muda mau berbaur dengan dunia politik. Sudah berkali-kali dia perlihatkan, bahwa politik itu tidak semengerikan bayangan mereka. Bukan hanya barisan selebgram dan influencer yang sudah maju bersama medsosnya, tapi politik juga harus maju dengan movementnya. 

Di hadapan mahasiswa, Ganjar mendorong agar mereka mau berpartisipasi langsung dalam menyongsong dunia perpolitikan negeri ini. Partisipasi itu juga bisa dimulai dari diri sendri yang menggaungkan demokrasi sehat di tahun-tahun politik ini. Seperti menghindari hoax, fitnah dan jenis black campaign lainnya. 

Semua harus jernih berdasarkan kerasionalan pikir hingga ujungnya kembali pada integritas dalam berpolitik, untuk mewujudkan demokrasi sehat di tanah air tercinta. Untuk aktualisasinya, Ganjar membagi pengalamannya berpolitik dari bangku kuliahnya dulu di UGM. 

Awalnya memang hanya lewat organisasi politik di kampus dan fakultas tapi explore anak muda meluas, bertemulah dia pada politisi PDI Perjuangan dan membuatnya bergabung hingga menetap sampai sekarang. 

Pengalaman adalah guru terbaik begitulah pedomannya saat menjelajahi dunia politik hingga di titik sekarang ini, menjadi calon pemimpin negeri ini. Ganjar adalah teman diskusi yang asyik, dia mampu membangun (truncated)",52,103-105,18,0
